"Total";"093";"              2"; 208; 11; 208; 208; 58; 39; 0; M; 1; 1
"Total";"094";"Total"; 3147; 188; 3147; 3147; 139; 105; 0; S; 1; 1
"Total";"094";"              1"; 2863; 166; 2863; 2863; 139; 105; 0; S; 1; 1
"Total";"094";"              2"; 284; 22; 284; 284; 44; 27; 0; S; 1; 1
"Total";"095";"Total"; 2431; 163; 2431; 2431; 157; 103; 0; M; 1; 1
"Total";"095";"              1"; 2348; 155; 2348; 2348; 157; 103; 0; M; 1; 1
"Total";"095";"              2"; 83; 8; 83; 83; 57; 7; 0; U; 31; 31
"Total";"096";"Total"; 2298; 123; 2298; 2298; 204; 117; 0; S; 1; 1
"Total";"096";"              1"; 2189; 119; 2189; 2189; 204; 117; 0; M; 1; 1
"Total";"096";"              2"; 109; 4; 109; 109; 58; 26; 0; U; 7; 7
"Total";"097";"Total"; 1904; 99; 1904; 1904; 177; 144; 0; M; 1; 1
"Total";"097";"              1"; 1826; 96; 1826; 1826; 177; 144; 0; M; 1; 1
"Total";"097";"              2"; 78; 3; 78; 78; 61; 13; 0; U; 44; 44
"Total";"098";"Total"; 1275; 79; 1275; 1275; 96; 70; 0; M; 1; 1
"Total";"098";"              1"; 1259; 76; 1259; 1259; 96; 70; 0; M; 1; 1
"Total";"098";"              2"; 16; 3; 16; 16; 10; 3; 0; U; 4; 4
"Total";"099";"Total"; 1055; 57; 1055; 1055; 107; 65; 0; S; 1; 1
"Total";"099";"              1"; 1055; 57; 1055; 1055; 107; 65; 0; S; 1; 1
"Total";"099";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"Total";"100-";"Total"; 2508; 174; 2508; 2508; 93; 81; 0; M; 1; 1
"Total";"100-";"              1"; 2493; 172; 2493; 2493; 93; 81; 0; M; 1; 1
"Total";"100-";"              2"; 15; 2; 15; 15; 9; 6; 0; U; 3.75; 3.75
"Total";"100";"Total"; 668; 46; 668; 668; 81; 51; 0; S; 1; 1
"Total";"100";"              1"; 668; 46; 668; 668; 81; 51; 0; S; 1; 1
"Total";"100";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"Total";"101";"Total"; 729; 43; 729; 729; 64; 51; 0; S; 1; 1
"Total";"101";"              1"; 729; 43; 729; 729; 64; 51; 0; S; 1; 1
"Total";"101";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"Total";"102";"Total"; 320; 25; 320; 320; 93; 56; 0; M; 1; 1
"Total";"102";"              1"; 311; 24; 311; 311; 93; 56; 0; M; 1; 1
"Total";"102";"              2"; 9; 1; 9; 9; 9; 0; 0; U; 8.9; 9
"Total";"103";"Total"; 171; 15; 171; 171; 38; 25; 0; M; 1; 1
"Total";"103";"              1"; 165; 14; 165; 165; 38; 25; 0; M; 1; 1
"Total";"103";"              2"; 6; 1; 6; 6; 6; 0; 0; U; 5.9; 6
"Total";"104";"Total"; 114; 11; 114; 114; 27; 20; 0; M; 1; 1
"Total";"104";"              1"; 114; 11; 114; 114; 27; 20; 0; M; 1; 1
"Total";"104";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"Total";"105";"Total"; 183; 12; 183; 183; 58; 34; 0; M; 1; 1
"Total";"105";"              1"; 183; 12; 183; 183; 58; 34; 0; M; 1; 1
"Total";"105";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"Total";"106";"Total"; 131; 10; 131; 131; 32; 15; 0; S; 1; 1
"Total";"106";"              1"; 131; 10; 131; 131; 32; 15; 0; S; 1; 1
"Total";"106";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"Total";"107";"Total"; 133; 7; 133; 133; 39; 34; 0; M; 1; 1
"Total";"107";"              1"; 133; 7; 133; 133; 39; 34; 0; M; 1; 1
"Total";"107";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"Total";"108";"Total"; 32; 4; 32; 32; 19; 6; 0; U; 6; 6
"Total";"108";"              1"; 32; 4; 32; 32; 19; 6; 0; U; 6; 6
"Total";"108";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"Total";"109";"Total"; 27; 1; 27; 27; 27; 0; 0; U; 26.9; 27
"Total";"109";"              1"; 27; 1; 27; 27; 27; 0; 0; U; 26.9; 27
"Total";"109";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"18";"Total";"Total"; 2193744; 132277; 2193744; 2193744; 1188; 863; 0; S; 1; 1
"18";"Total";"              1"; 1098201; 66021; 1098201; 1098201; 863; 674; 0; S; 1; 1
"18";"Total";"              2"; 1095543; 66256; 1095543; 1095543; 1188; 689; 0; S; 1; 1
"18";"0-9";"Total"; 253413; 15257; 253413; 253413; 1188; 613; 0; S; 1; 1
"18";"0-9";"              1"; 64444; 3897; 64444; 64444; 421; 385; 0; S; 1; 1
"18";"0-9";"              2"; 188969; 11360; 188969; 188969; 1188; 613; 0; S; 1; 1
"18";"000";"Total"; 12350; 793; 12350; 12350; 190; 153; 0; S; 1; 1
"18";"000";"              1"; 723; 58; 723; 723; 53; 43; 0; S; 1; 1
"18";"000";"              2"; 11627; 735; 11627; 11627; 190; 153; 0; S; 1; 1
"18";"001";"Total"; 27837; 1604; 27837; 27837; 613; 591; 0; S; 1; 1
"18";"001";"              1"; 2513; 149; 2513; 2513; 182; 78; 0; S; 1; 1
"18";"001";"              2"; 25324; 1455; 25324; 25324; 613; 591; 0; S; 1; 1
"18";"002";"Total"; 25434; 1554; 25434; 25434; 377; 193; 0; S; 1; 1
"18";"002";"              1"; 3879; 224; 3879; 3879; 167; 135; 0; S; 1; 1
"18";"002";"              2"; 21555; 1330; 21555; 21555; 377; 193; 0; S; 1; 1
"18";"003";"Total"; 30107; 1611; 30107; 30107; 1188; 328; 0; S; 1; 1
"18";"003";"              1"; 5012; 274; 5012; 5012; 149; 125; 0; S; 1; 1
"18";"003";"              2"; 25095; 1337; 25095; 25095; 1188; 328; 0; S; 1; 1
"18";"004";"Total"; 25663; 1614; 25663; 25663; 151; 150; 0; S; 1; 1
"18";"004";"              1"; 6744; 407; 6744; 6744; 143; 138; 0; S; 1; 1
"18";"004";"              2"; 18919; 1207; 18919; 18919; 151; 150; 0; S; 1; 1
"18";"005";"Total"; 25055; 1576; 25055; 25055; 225; 199; 0; S; 1; 1
"18";"005";"              1"; 6108; 433; 6108; 6108; 190; 109; 0; S; 1; 1
"18";"005";"              2"; 18947; 1143; 18947; 18947; 225; 199; 0; S; 1; 1
"18";"006";"Total"; 25696; 1620; 25696; 25696; 180; 145; 0; S; 1; 1
"18";"006";"              1"; 7664; 463; 7664; 7664; 145; 141; 0; S; 1; 1
"18";"006";"              2"; 18032; 1157; 18032; 18032; 180; 145; 0; S; 1; 1
"18";"007";"Total"; 27659; 1646; 27659; 27659; 385; 338; 0; S; 1; 1
"18";"007";"              1"; 9923; 546; 9923; 9923; 385; 338; 0; S; 1; 1
"18";"007";"              2"; 17736; 1100; 17736; 17736; 268; 251; 0; S; 1; 1
"18";"008";"Total"; 28965; 1656; 28965; 28965; 421; 257; 0; S; 1; 1
"18";"008";"              1"; 11525; 663; 11525; 11525; 421; 257; 0; S; 1; 1
"18";"008";"              2"; 17440; 993; 17440; 17440; 248; 236; 0; S; 1; 1
"18";"009";"Total"; 24647; 1583; 24647; 24647; 255; 212; 0; S; 1; 1
"18";"009";"              1"; 10353; 680; 10353; 10353; 212; 129; 0; S; 1; 1
"18";"009";"              2"; 14294; 903; 14294; 14294; 255; 168; 0; S; 1; 1
"18";"10-19";"Total"; 285781; 17045; 285781; 285781; 424; 379; 0; S; 1; 1
"18";"10-19";"              1"; 125627; 7502; 125627; 125627; 366; 317; 0; S; 1; 1
"18";"10-19";"              2"; 160154; 9543; 160154; 160154; 424; 379; 0; S; 1; 1
"18";"010";"Total"; 25678; 1619; 25678; 25678; 215; 202; 0; S; 1; 1
"18";"010";"              1"; 12150; 747; 12150; 12150; 215; 170; 0; S; 1; 1
"18";"010";"              2"; 13528; 872; 13528; 13528; 202; 195; 0; S; 1; 1
"18";"011";"Total"; 23371; 1486; 23371; 23371; 295; 268; 0; S; 1; 1
"18";"011";"              1"; 10921; 702; 10921; 10921; 139; 121; 0; S; 1; 1
"18";"011";"              2"; 12450; 784; 12450; 12450; 295; 268; 0; S; 1; 1
"18";"012";"Total"; 27730; 1679; 27730; 27730; 325; 196; 0; S; 1; 1
"18";"012";"              1"; 12078; 781; 12078; 12078; 108; 107; 0; S; 1; 1
"18";"012";"              2"; 15652; 898; 15652; 15652; 325; 196; 0; S; 1; 1
"18";"013";"Total"; 28555; 1682; 28555; 28555; 379; 366; 0; S; 1; 1
"18";"013";"              1"; 12989; 736; 12989; 12989; 366; 299; 0; S; 1; 1
"18";"013";"              2"; 15566; 946; 15566; 15566; 379; 239; 0; S; 1; 1
"18";"014";"Total"; 28449; 1677; 28449; 28449; 270; 183; 0; S; 1; 1
"18";"014";"              1"; 12411; 712; 12411; 12411; 270; 155; 0; S; 1; 1
"18";"014";"              2"; 16038; 965; 16038; 16038; 183; 153; 0; S; 1; 1
"18";"015";"Total"; 29698; 1763; 29698; 29698; 255; 201; 0; S; 1; 1
"18";"015";"              1"; 12740; 749; 12740; 12740; 255; 201; 0; S; 1; 1
"18";"015";"              2"; 16958; 1014; 16958; 16958; 201; 172; 0; S; 1; 1
"18";"016";"Total"; 28050; 1708; 28050; 28050; 303; 253; 0; S; 1; 1
"18";"016";"              1"; 12388; 704; 12388; 12388; 303; 253; 0; S; 1; 1
"18";"016";"              2"; 15662; 1004; 15662; 15662; 174; 137; 0; S; 1; 1
"18";"017";"Total"; 32986; 1806; 32986; 32986; 424; 350; 0; S; 1; 1
"18";"017";"              1"; 13681; 775; 13681; 13681; 317; 260; 0; S; 1; 1
"18";"017";"              2"; 19305; 1031; 19305; 19305; 424; 350; 0; S; 1; 1
"18";"018";"Total"; 30472; 1769; 30472; 30472; 220; 217; 0; S; 1; 1
"18";"018";"              1"; 12760; 786; 12760; 12760; 220; 198; 0; S; 1; 1
"18";"018";"              2"; 17712; 983; 17712; 17712; 217; 179; 0; S; 1; 1
"18";"019";"Total"; 30792; 1856; 30792; 30792; 222; 216; 0; S; 1; 1
"18";"019";"              1"; 13509; 810; 13509; 13509; 216; 203; 0; S; 1; 1
"18";"019";"              2"; 17283; 1046; 17283; 17283; 222; 166; 0; S; 1; 1
"18";"20-29";"Total"; 310085; 18740; 310085; 310085; 863; 674; 0; S; 1; 1
"18";"20-29";"              1"; 155122; 9426; 155122; 155122; 863; 674; 0; S; 1; 1
"18";"20-29";"              2"; 154963; 9314; 154963; 154963; 392; 329; 0; S; 1; 1
"18";"020";"Total"; 29076; 1810; 29076; 29076; 329; 299; 0; S; 1; 1
"18";"020";"              1"; 13395; 828; 13395; 13395; 299; 174; 0; S; 1; 1
"18";"020";"              2"; 15681; 982; 15681; 15681; 329; 257; 0; S; 1; 1
"18";"021";"Total"; 31056; 1913; 31056; 31056; 256; 252; 0; S; 1; 1
"18";"021";"              1"; 14504; 913; 14504; 14504; 252; 147; 0; S; 1; 1
"18";"021";"              2"; 16552; 1000; 16552; 16552; 256; 221; 0; S; 1; 1
"18";"022";"Total"; 30523; 1862; 30523; 30523; 392; 187; 0; S; 1; 1
"18";"022";"              1"; 14266; 872; 14266; 14266; 187; 149; 0; S; 1; 1
"18";"022";"              2"; 16257; 990; 16257; 16257; 392; 183; 0; S; 1; 1
"18";"023";"Total"; 28988; 1886; 28988; 28988; 327; 194; 0; S; 1; 1
"18";"023";"              1"; 13902; 946; 13902; 13902; 327; 194; 0; S; 1; 1
"18";"023";"              2"; 15086; 940; 15086; 15086; 156; 131; 0; S; 1; 1
"18";"024";"Total"; 30112; 1882; 30112; 30112; 674; 253; 0; S; 1; 1
"18";"024";"              1"; 15811; 961; 15811; 15811; 674; 175; 0; S; 1; 1
"18";"024";"              2"; 14301; 921; 14301; 14301; 253; 179; 0; S; 1; 1
"18";"025";"Total"; 32866; 1910; 32866; 32866; 269; 245; 0; S; 1; 1
"18";"025";"              1"; 16483; 987; 16483; 16483; 243; 223; 0; S; 1; 1
"18";"025";"              2"; 16383; 923; 16383; 16383; 269; 245; 0; S; 1; 1
"18";"026";"Total"; 31649; 1869; 31649; 31649; 217; 198; 0; S; 1; 1
"18";"026";"              1"; 16284; 968; 16284; 16284; 198; 197; 0; S; 1; 1
"18";"026";"              2"; 15365; 901; 15365; 15365; 217; 159; 0; S; 1; 1
"18";"027";"Total"; 30831; 1821; 30831; 30831; 312; 264; 0; S; 1; 1
"18";"027";"              1"; 16313; 943; 16313; 16313; 264; 167; 0; S; 1; 1
"18";"027";"              2"; 14518; 878; 14518; 14518; 312; 180; 0; S; 1; 1
"18";"028";"Total"; 33946; 1973; 33946; 33946; 863; 286; 0; S; 1; 1
"18";"028";"              1"; 18027; 1045; 18027; 18027; 863; 219; 0; S; 1; 1
"18";"028";"              2"; 15919; 928; 15919; 15919; 286; 246; 0; S; 1; 1
"18";"029";"Total"; 31038; 1814; 31038; 31038; 278; 219; 0; S; 1; 1
"18";"029";"              1"; 16137; 963; 16137; 16137; 215; 210; 0; S; 1; 1
"18";"029";"              2"; 14901; 851; 14901; 14901; 278; 219; 0; S; 1; 1
"18";"30-39";"Total"; 300538; 18156; 300538; 300538; 689; 649; 0; S; 1; 1
"18";"30-39";"              1"; 153355; 9257; 153355; 153355; 649; 636; 0; S; 1; 1
"18";"30-39";"              2"; 147183; 8899; 147183; 147183; 689; 450; 0; S; 1; 1
"18";"030";"Total"; 31007; 1859; 31007; 31007; 636; 450; 0; S; 1; 1
"18";"030";"              1"; 17136; 979; 17136; 17136; 636; 226; 0; S; 1; 1
"18";"030";"              2"; 13871; 880; 13871; 13871; 450; 152; 0; S; 1; 1
"18";"031";"Total"; 31809; 1865; 31809; 31809; 649; 258; 0; S; 1; 1
"18";"031";"              1"; 16081; 965; 16081; 16081; 649; 158; 0; S; 1; 1
"18";"031";"              2"; 15728; 900; 15728; 15728; 258; 193; 0; S; 1; 1
"18";"032";"Total"; 30373; 1817; 30373; 30373; 689; 211; 0; S; 1; 1
"18";"032";"              1"; 15365; 957; 15365; 15365; 172; 140; 0; S; 1; 1
"18";"032";"              2"; 15008; 860; 15008; 15008; 689; 211; 0; S; 1; 1
"18";"033";"Total"; 30894; 1806; 30894; 30894; 245; 223; 0; S; 1; 1
"18";"033";"              1"; 16407; 926; 16407; 16407; 245; 223; 0; S; 1; 1
"18";"033";"              2"; 14487; 880; 14487; 14487; 180; 163; 0; S; 1; 1
"18";"034";"Total"; 28676; 1784; 28676; 28676; 272; 264; 0; S; 1; 1
"18";"034";"              1"; 14198; 877; 14198; 14198; 272; 202; 0; S; 1; 1
"18";"034";"              2"; 14478; 907; 14478; 14478; 264; 166; 0; S; 1; 1
"18";"035";"Total"; 31295; 1863; 31295; 31295; 384; 319; 0; S; 1; 1
"18";"035";"              1"; 16710; 941; 16710; 16710; 384; 276; 0; S; 1; 1
"18";"035";"              2"; 14585; 922; 14585; 14585; 319; 154; 0; S; 1; 1
"18";"036";"Total"; 29287; 1806; 29287; 29287; 201; 190; 0; S; 1; 1
"18";"036";"              1"; 14247; 902; 14247; 14247; 190; 148; 0; S; 1; 1
"18";"036";"              2"; 15040; 904; 15040; 15040; 201; 171; 0; S; 1; 1
"18";"037";"Total"; 28192; 1722; 28192; 28192; 254; 248; 0; S; 1; 1
"18";"037";"              1"; 14345; 891; 14345; 14345; 254; 216; 0; S; 1; 1
"18";"037";"              2"; 13847; 831; 13847; 13847; 248; 213; 0; S; 1; 1
"18";"038";"Total"; 29347; 1808; 29347; 29347; 258; 228; 0; S; 1; 1
"18";"038";"              1"; 14779; 920; 14779; 14779; 228; 202; 0; S; 1; 1
"18";"038";"              2"; 14568; 888; 14568; 14568; 258; 190; 0; S; 1; 1
"18";"039";"Total"; 29658; 1826; 29658; 29658; 302; 210; 0; S; 1; 1
"18";"039";"              1"; 14087; 899; 14087; 14087; 180; 150; 0; S; 1; 1
"18";"039";"              2"; 15571; 927; 15571; 15571; 302; 210; 0; S; 1; 1
"18";"40-49";"Total"; 279015; 16816; 279015; 279015; 477; 391; 0; S; 1; 1
"18";"40-49";"              1"; 148552; 8821; 148552; 148552; 477; 391; 0; S; 1; 1
"18";"40-49";"              2"; 130463; 7995; 130463; 130463; 237; 237; 0; S; 1; 1
"18";"040";"Total"; 29606; 1763; 29606; 29606; 337; 260; 0; S; 1; 1
"18";"040";"              1"; 15244; 905; 15244; 15244; 337; 260; 0; S; 1; 1
"18";"040";"              2"; 14362; 858; 14362; 14362; 215; 191; 0; S; 1; 1
"18";"041";"Total"; 27676; 1712; 27676; 27676; 227; 173; 0; S; 1; 1
"18";"041";"              1"; 14651; 890; 14651; 14651; 227; 142; 0; S; 1; 1
"18";"041";"              2"; 13025; 822; 13025; 13025; 173; 143; 0; S; 1; 1
"18";"042";"Total"; 29968; 1767; 29968; 29968; 224; 199; 0; S; 1; 1
"18";"042";"              1"; 16803; 941; 16803; 16803; 224; 199; 0; S; 1; 1
"18";"042";"              2"; 13165; 826; 13165; 13165; 151; 145; 0; S; 1; 1
"18";"043";"Total"; 26706; 1604; 26706; 26706; 477; 391; 0; S; 1; 1
"18";"043";"              1"; 14320; 817; 14320; 14320; 477; 391; 0; S; 1; 1
"18";"043";"              2"; 12386; 787; 12386; 12386; 229; 206; 0; S; 1; 1
"18";"044";"Total"; 28722; 1681; 28722; 28722; 221; 211; 0; S; 1; 1
"18";"044";"              1"; 14684; 871; 14684; 14684; 169; 166; 0; S; 1; 1
"18";"044";"              2"; 14038; 810; 14038; 14038; 221; 211; 0; S; 1; 1
"18";"045";"Total"; 27497; 1727; 27497; 27497; 381; 237; 0; S; 1; 1
"18";"045";"              1"; 14769; 921; 14769; 14769; 381; 156; 0; S; 1; 1
"18";"045";"              2"; 12728; 806; 12728; 12728; 237; 139; 0; S; 1; 1
"18";"046";"Total"; 28154; 1640; 28154; 28154; 189; 179; 0; S; 1; 1
"18";"046";"              1"; 15192; 837; 15192; 15192; 179; 177; 0; S; 1; 1
"18";"046";"              2"; 12962; 803; 12962; 12962; 189; 149; 0; S; 1; 1
"18";"047";"Total"; 27002; 1673; 27002; 27002; 205; 175; 0; S; 1; 1
"18";"047";"              1"; 14827; 919; 14827; 14827; 175; 132; 0; S; 1; 1
"18";"047";"              2"; 12175; 754; 12175; 12175; 205; 153; 0; S; 1; 1
"18";"048";"Total"; 26219; 1607; 26219; 26219; 175; 170; 0; S; 1; 1
"18";"048";"              1"; 13633; 849; 13633; 13633; 175; 162; 0; S; 1; 1
"18";"048";"              2"; 12586; 758; 12586; 12586; 170; 159; 0; S; 1; 1
"18";"049";"Total"; 27465; 1642; 27465; 27465; 281; 237; 0; S; 1; 1
"18";"049";"              1"; 14429; 871; 14429; 14429; 281; 146; 0; S; 1; 1
"18";"049";"              2"; 13036; 771; 13036; 13036; 237; 201; 0; S; 1; 1
"18";"50-59";"Total"; 267943; 16054; 267943; 267943; 529; 526; 0; S; 1; 1
"18";"50-59";"              1"; 137347; 8001; 137347; 137347; 529; 526; 0; S; 1; 1
"18";"50-59";"              2"; 130596; 8053; 130596; 130596; 379; 375; 0; S; 1; 1
"18";"050";"Total"; 27984; 1641; 27984; 27984; 401; 232; 0; S; 1; 1
"18";"050";"              1"; 14309; 825; 14309; 14309; 401; 232; 0; S; 1; 1
"18";"050";"              2"; 13675; 816; 13675; 13675; 224; 196; 0; S; 1; 1
"18";"051";"Total"; 28238; 1649; 28238; 28238; 380; 334; 0; S; 1; 1
"18";"051";"              1"; 14587; 826; 14587; 14587; 380; 334; 0; S; 1; 1
"18";"051";"              2"; 13651; 823; 13651; 13651; 314; 217; 0; S; 1; 1
"18";"052";"Total"; 26785; 1602; 26785; 26785; 298; 281; 0; S; 1; 1
"18";"052";"              1"; 13507; 807; 13507; 13507; 298; 173; 0; S; 1; 1
"18";"052";"              2"; 13278; 795; 13278; 13278; 281; 141; 0; S; 1; 1
"18";"053";"Total"; 26600; 1563; 26600; 26600; 529; 319; 0; S; 1; 1
"18";"053";"              1"; 14172; 793; 14172; 14172; 529; 319; 0; S; 1; 1
"18";"053";"              2"; 12428; 770; 12428; 12428; 284; 259; 0; S; 1; 1
"18";"054";"Total"; 27666; 1679; 27666; 27666; 264; 222; 0; S; 1; 1
"18";"054";"              1"; 14468; 831; 14468; 14468; 264; 222; 0; S; 1; 1
"18";"054";"              2"; 13198; 848; 13198; 13198; 142; 140; 0; S; 1; 1
"18";"055";"Total"; 26832; 1635; 26832; 26832; 526; 228; 0; S; 1; 1
"18";"055";"              1"; 13325; 790; 13325; 13325; 526; 228; 0; S; 1; 1
"18";"055";"              2"; 13507; 845; 13507; 13507; 133; 104; 0; S; 1; 1
"18";"056";"Total"; 26556; 1649; 26556; 26556; 233; 228; 0; S; 1; 1
"18";"056";"              1"; 13260; 794; 13260; 13260; 228; 188; 0; S; 1; 1
"18";"056";"              2"; 13296; 855; 13296; 13296; 233; 147; 0; S; 1; 1
"18";"057";"Total"; 25941; 1566; 25941; 25941; 386; 375; 0; S; 1; 1
"18";"057";"              1"; 13346; 764; 13346; 13346; 386; 212; 0; S; 1; 1
"18";"057";"              2"; 12595; 802; 12595; 12595; 375; 337; 0; S; 1; 1
"18";"058";"Total"; 25426; 1505; 25426; 25426; 379; 254; 0; S; 1; 1
"18";"058";"              1"; 12409; 729; 12409; 12409; 215; 192; 0; S; 1; 1
"18";"058";"              2"; 13017; 776; 13017; 13017; 379; 254; 0; S; 1; 1
"18";"059";"Total"; 25915; 1565; 25915; 25915; 292; 219; 0; S; 1; 1
"18";"059";"              1"; 13964; 842; 13964; 13964; 292; 211; 0; S; 1; 1
"18";"059";"              2"; 11951; 723; 11951; 11951; 219; 136; 0; S; 1; 1
"18";"60-69";"Total"; 226531; 13678; 226531; 226531; 542; 322; 0; S; 1; 1
"18";"60-69";"              1"; 132967; 8064; 132967; 132967; 322; 319; 0; S; 1; 1
"18";"60-69";"              2"; 93564; 5614; 93564; 93564; 542; 310; 0; S; 1; 1
"18";"060";"Total"; 25358; 1556; 25358; 25358; 257; 244; 0; S; 1; 1
"18";"060";"              1"; 13308; 811; 13308; 13308; 257; 244; 0; S; 1; 1
"18";"060";"              2"; 12050; 745; 12050; 12050; 178; 144; 0; S; 1; 1
"18";"061";"Total"; 25225; 1504; 25225; 25225; 256; 199; 0; S; 1; 1
"18";"061";"              1"; 13643; 811; 13643; 13643; 170; 170; 0; S; 1; 1
"18";"061";"              2"; 11582; 693; 11582; 11582; 256; 199; 0; S; 1; 1
"18";"062";"Total"; 25768; 1457; 25768; 25768; 542; 217; 0; S; 1; 1
"18";"062";"              1"; 13956; 815; 13956; 13956; 217; 185; 0; S; 1; 1
"18";"062";"              2"; 11812; 642; 11812; 11812; 542; 156; 0; S; 1; 1
"18";"063";"Total"; 22932; 1392; 22932; 22932; 180; 169; 0; S; 1; 1
"18";"063";"              1"; 12665; 784; 12665; 12665; 156; 150; 0; S; 1; 1
"18";"063";"              2"; 10267; 608; 10267; 10267; 180; 169; 0; S; 1; 1
"18";"064";"Total"; 23463; 1416; 23463; 23463; 322; 300; 0; S; 1; 1
"18";"064";"              1"; 13920; 838; 13920; 13920; 322; 300; 0; S; 1; 1
"18";"064";"              2"; 9543; 578; 9543; 9543; 130; 125; 0; S; 1; 1
"18";"065";"Total"; 22172; 1340; 22172; 22172; 225; 190; 0; S; 1; 1
"18";"065";"              1"; 12822; 805; 12822; 12822; 225; 189; 0; S; 1; 1
"18";"065";"              2"; 9350; 535; 9350; 9350; 190; 122; 0; S; 1; 1
"18";"066";"Total"; 20452; 1302; 20452; 20452; 170; 139; 0; S; 1; 1
"18";"066";"              1"; 13117; 835; 13117; 13117; 170; 126; 0; S; 1; 1
"18";"066";"              2"; 7335; 467; 7335; 7335; 139; 112; 0; S; 1; 1
"18";"067";"Total"; 20766; 1264; 20766; 20766; 251; 194; 0; S; 1; 1
"18";"067";"              1"; 12844; 790; 12844; 12844; 251; 194; 0; S; 1; 1
