"18";"014";"              1"; 712; 712; 712; 712; S; 1; 1
"18";"014";"              2"; 965; 965; 965; 965; S; 1; 1
"18";"015";"Total"; 1763; 1763; 1763; 1763; S; 1; 1
"18";"015";"              1"; 749; 749; 749; 749; S; 1; 1
"18";"015";"              2"; 1014; 1014; 1014; 1014; S; 1; 1
"18";"016";"Total"; 1708; 1708; 1708; 1708; S; 1; 1
"18";"016";"              1"; 704; 704; 704; 704; S; 1; 1
"18";"016";"              2"; 1004; 1004; 1004; 1004; S; 1; 1
"18";"017";"Total"; 1806; 1806; 1806; 1806; S; 1; 1
"18";"017";"              1"; 775; 775; 775; 775; S; 1; 1
"18";"017";"              2"; 1031; 1031; 1031; 1031; S; 1; 1
"18";"018";"Total"; 1769; 1769; 1769; 1769; S; 1; 1
"18";"018";"              1"; 786; 786; 786; 786; S; 1; 1
"18";"018";"              2"; 983; 983; 983; 983; S; 1; 1
"18";"019";"Total"; 1856; 1856; 1856; 1856; S; 1; 1
"18";"019";"              1"; 810; 810; 810; 810; S; 1; 1
"18";"019";"              2"; 1046; 1046; 1046; 1046; S; 1; 1
"18";"20-29";"Total"; 18740; 18740; 18740; 18740; S; 1; 1
"18";"20-29";"              1"; 9426; 9426; 9426; 9426; S; 1; 1
"18";"20-29";"              2"; 9314; 9314; 9314; 9314; S; 1; 1
"18";"020";"Total"; 1810; 1810; 1810; 1810; S; 1; 1
"18";"020";"              1"; 828; 828; 828; 828; S; 1; 1
"18";"020";"              2"; 982; 982; 982; 982; S; 1; 1
"18";"021";"Total"; 1913; 1913; 1913; 1913; S; 1; 1
"18";"021";"              1"; 913; 913; 913; 913; S; 1; 1
"18";"021";"              2"; 1000; 1000; 1000; 1000; S; 1; 1
"18";"022";"Total"; 1862; 1862; 1862; 1862; S; 1; 1
"18";"022";"              1"; 872; 872; 872; 872; S; 1; 1
"18";"022";"              2"; 990; 990; 990; 990; S; 1; 1
"18";"023";"Total"; 1886; 1886; 1886; 1886; S; 1; 1
"18";"023";"              1"; 946; 946; 946; 946; S; 1; 1
"18";"023";"              2"; 940; 940; 940; 940; S; 1; 1
"18";"024";"Total"; 1882; 1882; 1882; 1882; S; 1; 1
"18";"024";"              1"; 961; 961; 961; 961; S; 1; 1
"18";"024";"              2"; 921; 921; 921; 921; S; 1; 1
"18";"025";"Total"; 1910; 1910; 1910; 1910; S; 1; 1
"18";"025";"              1"; 987; 987; 987; 987; S; 1; 1
"18";"025";"              2"; 923; 923; 923; 923; S; 1; 1
"18";"026";"Total"; 1869; 1869; 1869; 1869; S; 1; 1
"18";"026";"              1"; 968; 968; 968; 968; S; 1; 1
"18";"026";"              2"; 901; 901; 901; 901; S; 1; 1
"18";"027";"Total"; 1821; 1821; 1821; 1821; S; 1; 1
"18";"027";"              1"; 943; 943; 943; 943; S; 1; 1
"18";"027";"              2"; 878; 878; 878; 878; S; 1; 1
"18";"028";"Total"; 1973; 1973; 1973; 1973; S; 1; 1
"18";"028";"              1"; 1045; 1045; 1045; 1045; S; 1; 1
"18";"028";"              2"; 928; 928; 928; 928; S; 1; 1
"18";"029";"Total"; 1814; 1814; 1814; 1814; S; 1; 1
"18";"029";"              1"; 963; 963; 963; 963; S; 1; 1
"18";"029";"              2"; 851; 851; 851; 851; S; 1; 1
"18";"30-39";"Total"; 18156; 18156; 18156; 18156; S; 1; 1
"18";"30-39";"              1"; 9257; 9257; 9257; 9257; S; 1; 1
"18";"30-39";"              2"; 8899; 8899; 8899; 8899; S; 1; 1
"18";"030";"Total"; 1859; 1859; 1859; 1859; S; 1; 1
"18";"030";"              1"; 979; 979; 979; 979; S; 1; 1
"18";"030";"              2"; 880; 880; 880; 880; S; 1; 1
"18";"031";"Total"; 1865; 1865; 1865; 1865; S; 1; 1
"18";"031";"              1"; 965; 965; 965; 965; S; 1; 1
"18";"031";"              2"; 900; 900; 900; 900; S; 1; 1
"18";"032";"Total"; 1817; 1817; 1817; 1817; S; 1; 1
"18";"032";"              1"; 957; 957; 957; 957; S; 1; 1
"18";"032";"              2"; 860; 860; 860; 860; S; 1; 1
"18";"033";"Total"; 1806; 1806; 1806; 1806; S; 1; 1
"18";"033";"              1"; 926; 926; 926; 926; S; 1; 1
"18";"033";"              2"; 880; 880; 880; 880; S; 1; 1
"18";"034";"Total"; 1784; 1784; 1784; 1784; S; 1; 1
"18";"034";"              1"; 877; 877; 877; 877; S; 1; 1
"18";"034";"              2"; 907; 907; 907; 907; S; 1; 1
"18";"035";"Total"; 1863; 1863; 1863; 1863; S; 1; 1
"18";"035";"              1"; 941; 941; 941; 941; S; 1; 1
"18";"035";"              2"; 922; 922; 922; 922; S; 1; 1
"18";"036";"Total"; 1806; 1806; 1806; 1806; S; 1; 1
"18";"036";"              1"; 902; 902; 902; 902; S; 1; 1
"18";"036";"              2"; 904; 904; 904; 904; S; 1; 1
"18";"037";"Total"; 1722; 1722; 1722; 1722; S; 1; 1
"18";"037";"              1"; 891; 891; 891; 891; S; 1; 1
"18";"037";"              2"; 831; 831; 831; 831; S; 1; 1
"18";"038";"Total"; 1808; 1808; 1808; 1808; S; 1; 1
"18";"038";"              1"; 920; 920; 920; 920; S; 1; 1
"18";"038";"              2"; 888; 888; 888; 888; S; 1; 1
"18";"039";"Total"; 1826; 1826; 1826; 1826; S; 1; 1
"18";"039";"              1"; 899; 899; 899; 899; S; 1; 1
"18";"039";"              2"; 927; 927; 927; 927; S; 1; 1
"18";"40-49";"Total"; 16816; 16816; 16816; 16816; S; 1; 1
"18";"40-49";"              1"; 8821; 8821; 8821; 8821; S; 1; 1
"18";"40-49";"              2"; 7995; 7995; 7995; 7995; S; 1; 1
"18";"040";"Total"; 1763; 1763; 1763; 1763; S; 1; 1
"18";"040";"              1"; 905; 905; 905; 905; S; 1; 1
"18";"040";"              2"; 858; 858; 858; 858; S; 1; 1
"18";"041";"Total"; 1712; 1712; 1712; 1712; S; 1; 1
"18";"041";"              1"; 890; 890; 890; 890; S; 1; 1
"18";"041";"              2"; 822; 822; 822; 822; S; 1; 1
"18";"042";"Total"; 1767; 1767; 1767; 1767; S; 1; 1
"18";"042";"              1"; 941; 941; 941; 941; S; 1; 1
"18";"042";"              2"; 826; 826; 826; 826; S; 1; 1
"18";"043";"Total"; 1604; 1604; 1604; 1604; S; 1; 1
"18";"043";"              1"; 817; 817; 817; 817; S; 1; 1
"18";"043";"              2"; 787; 787; 787; 787; S; 1; 1
"18";"044";"Total"; 1681; 1681; 1681; 1681; S; 1; 1
"18";"044";"              1"; 871; 871; 871; 871; S; 1; 1
"18";"044";"              2"; 810; 810; 810; 810; S; 1; 1
"18";"045";"Total"; 1727; 1727; 1727; 1727; S; 1; 1
"18";"045";"              1"; 921; 921; 921; 921; S; 1; 1
"18";"045";"              2"; 806; 806; 806; 806; S; 1; 1
"18";"046";"Total"; 1640; 1640; 1640; 1640; S; 1; 1
"18";"046";"              1"; 837; 837; 837; 837; S; 1; 1
"18";"046";"              2"; 803; 803; 803; 803; S; 1; 1
"18";"047";"Total"; 1673; 1673; 1673; 1673; S; 1; 1
"18";"047";"              1"; 919; 919; 919; 919; S; 1; 1
"18";"047";"              2"; 754; 754; 754; 754; S; 1; 1
"18";"048";"Total"; 1607; 1607; 1607; 1607; S; 1; 1
"18";"048";"              1"; 849; 849; 849; 849; S; 1; 1
"18";"048";"              2"; 758; 758; 758; 758; S; 1; 1
"18";"049";"Total"; 1642; 1642; 1642; 1642; S; 1; 1
"18";"049";"              1"; 871; 871; 871; 871; S; 1; 1
"18";"049";"              2"; 771; 771; 771; 771; S; 1; 1
"18";"50-59";"Total"; 16054; 16054; 16054; 16054; S; 1; 1
"18";"50-59";"              1"; 8001; 8001; 8001; 8001; S; 1; 1
"18";"50-59";"              2"; 8053; 8053; 8053; 8053; S; 1; 1
"18";"050";"Total"; 1641; 1641; 1641; 1641; S; 1; 1
"18";"050";"              1"; 825; 825; 825; 825; S; 1; 1
"18";"050";"              2"; 816; 816; 816; 816; S; 1; 1
"18";"051";"Total"; 1649; 1649; 1649; 1649; S; 1; 1
"18";"051";"              1"; 826; 826; 826; 826; S; 1; 1
"18";"051";"              2"; 823; 823; 823; 823; S; 1; 1
"18";"052";"Total"; 1602; 1602; 1602; 1602; S; 1; 1
"18";"052";"              1"; 807; 807; 807; 807; S; 1; 1
"18";"052";"              2"; 795; 795; 795; 795; S; 1; 1
"18";"053";"Total"; 1563; 1563; 1563; 1563; S; 1; 1
"18";"053";"              1"; 793; 793; 793; 793; S; 1; 1
"18";"053";"              2"; 770; 770; 770; 770; S; 1; 1
"18";"054";"Total"; 1679; 1679; 1679; 1679; S; 1; 1
"18";"054";"              1"; 831; 831; 831; 831; S; 1; 1
"18";"054";"              2"; 848; 848; 848; 848; S; 1; 1
"18";"055";"Total"; 1635; 1635; 1635; 1635; S; 1; 1
"18";"055";"              1"; 790; 790; 790; 790; S; 1; 1
"18";"055";"              2"; 845; 845; 845; 845; S; 1; 1
"18";"056";"Total"; 1649; 1649; 1649; 1649; S; 1; 1
"18";"056";"              1"; 794; 794; 794; 794; S; 1; 1
"18";"056";"              2"; 855; 855; 855; 855; S; 1; 1
"18";"057";"Total"; 1566; 1566; 1566; 1566; S; 1; 1
"18";"057";"              1"; 764; 764; 764; 764; S; 1; 1
"18";"057";"              2"; 802; 802; 802; 802; S; 1; 1
"18";"058";"Total"; 1505; 1505; 1505; 1505; S; 1; 1
"18";"058";"              1"; 729; 729; 729; 729; S; 1; 1
"18";"058";"              2"; 776; 776; 776; 776; S; 1; 1
"18";"059";"Total"; 1565; 1565; 1565; 1565; S; 1; 1
"18";"059";"              1"; 842; 842; 842; 842; S; 1; 1
"18";"059";"              2"; 723; 723; 723; 723; S; 1; 1
"18";"60-69";"Total"; 13678; 13678; 13678; 13678; S; 1; 1
"18";"60-69";"              1"; 8064; 8064; 8064; 8064; S; 1; 1
"18";"60-69";"              2"; 5614; 5614; 5614; 5614; S; 1; 1
"18";"060";"Total"; 1556; 1556; 1556; 1556; S; 1; 1
"18";"060";"              1"; 811; 811; 811; 811; S; 1; 1
"18";"060";"              2"; 745; 745; 745; 745; S; 1; 1
"18";"061";"Total"; 1504; 1504; 1504; 1504; S; 1; 1
"18";"061";"              1"; 811; 811; 811; 811; S; 1; 1
"18";"061";"              2"; 693; 693; 693; 693; S; 1; 1
"18";"062";"Total"; 1457; 1457; 1457; 1457; S; 1; 1
"18";"062";"              1"; 815; 815; 815; 815; S; 1; 1
"18";"062";"              2"; 642; 642; 642; 642; S; 1; 1
"18";"063";"Total"; 1392; 1392; 1392; 1392; S; 1; 1
"18";"063";"              1"; 784; 784; 784; 784; S; 1; 1
"18";"063";"              2"; 608; 608; 608; 608; S; 1; 1
"18";"064";"Total"; 1416; 1416; 1416; 1416; S; 1; 1
"18";"064";"              1"; 838; 838; 838; 838; S; 1; 1
"18";"064";"              2"; 578; 578; 578; 578; S; 1; 1
"18";"065";"Total"; 1340; 1340; 1340; 1340; S; 1; 1
"18";"065";"              1"; 805; 805; 805; 805; S; 1; 1
"18";"065";"              2"; 535; 535; 535; 535; S; 1; 1
"18";"066";"Total"; 1302; 1302; 1302; 1302; S; 1; 1
"18";"066";"              1"; 835; 835; 835; 835; S; 1; 1
"18";"066";"              2"; 467; 467; 467; 467; S; 1; 1
"18";"067";"Total"; 1264; 1264; 1264; 1264; S; 1; 1
"18";"067";"              1"; 790; 790; 790; 790; S; 1; 1
"18";"067";"              2"; 474; 474; 474; 474; S; 1; 1
"18";"068";"Total"; 1240; 1240; 1240; 1240; S; 1; 1
"18";"068";"              1"; 794; 794; 794; 794; S; 1; 1
"18";"068";"              2"; 446; 446; 446; 446; S; 1; 1
"18";"069";"Total"; 1207; 1207; 1207; 1207; S; 1; 1
"18";"069";"              1"; 781; 781; 781; 781; S; 1; 1
"18";"069";"              2"; 426; 426; 426; 426; S; 1; 1
"18";"70-79";"Total"; 9233; 9233; 9233; 9233; S; 1; 1
"18";"70-79";"              1"; 5624; 5624; 5624; 5624; S; 1; 1
"18";"70-79";"              2"; 3609; 3609; 3609; 3609; S; 1; 1
"18";"070";"Total"; 1154; 1154; 1154; 1154; S; 1; 1
"18";"070";"              1"; 728; 728; 728; 728; S; 1; 1
"18";"070";"              2"; 426; 426; 426; 426; S; 1; 1
"18";"071";"Total"; 1144; 1144; 1144; 1144; S; 1; 1
"18";"071";"              1"; 733; 733; 733; 733; S; 1; 1
"18";"071";"              2"; 411; 411; 411; 411; S; 1; 1
"18";"072";"Total"; 1059; 1059; 1059; 1059; S; 1; 1
"18";"072";"              1"; 663; 663; 663; 663; S; 1; 1
"18";"072";"              2"; 396; 396; 396; 396; S; 1; 1
"18";"073";"Total"; 978; 978; 978; 978; S; 1; 1
"18";"073";"              1"; 591; 591; 591; 591; S; 1; 1
"18";"073";"              2"; 387; 387; 387; 387; S; 1; 1
"18";"074";"Total"; 930; 930; 930; 930; S; 1; 1
"18";"074";"              1"; 579; 579; 579; 579; S; 1; 1
"18";"074";"              2"; 351; 351; 351; 351; S; 1; 1
"18";"075";"Total"; 822; 822; 822; 822; S; 1; 1
"18";"075";"              1"; 487; 487; 487; 487; S; 1; 1
"18";"075";"              2"; 335; 335; 335; 335; S; 1; 1
"18";"076";"Total"; 878; 878; 878; 878; S; 1; 1
"18";"076";"              1"; 516; 516; 516; 516; S; 1; 1
"18";"076";"              2"; 362; 362; 362; 362; S; 1; 1
"18";"077";"Total"; 777; 777; 777; 777; S; 1; 1
"18";"077";"              1"; 441; 441; 441; 441; S; 1; 1
"18";"077";"              2"; 336; 336; 336; 336; S; 1; 1
"18";"078";"Total"; 775; 775; 775; 775; S; 1; 1
"18";"078";"              1"; 450; 450; 450; 450; S; 1; 1
"18";"078";"              2"; 325; 325; 325; 325; S; 1; 1
"18";"079";"Total"; 716; 716; 716; 716; S; 1; 1
"18";"079";"              1"; 436; 436; 436; 436; S; 1; 1
"18";"079";"              2"; 280; 280; 280; 280; S; 1; 1
"18";"80-89";"Total"; 5301; 5301; 5301; 5301; S; 1; 1
"18";"80-89";"              1"; 3592; 3592; 3592; 3592; S; 1; 1
"18";"80-89";"              2"; 1709; 1709; 1709; 1709; S; 1; 1
"18";"080";"Total"; 679; 679; 679; 679; S; 1; 1
"18";"080";"              1"; 414; 414; 414; 414; S; 1; 1
"18";"080";"              2"; 265; 265; 265; 265; S; 1; 1
"18";"081";"Total"; 652; 652; 652; 652; S; 1; 1
"18";"081";"              1"; 415; 415; 415; 415; S; 1; 1
"18";"081";"              2"; 237; 237; 237; 237; S; 1; 1
"18";"082";"Total"; 617; 617; 617; 617; S; 1; 1
"18";"082";"              1"; 392; 392; 392; 392; S; 1; 1
"18";"082";"              2"; 225; 225; 225; 225; S; 1; 1
"18";"083";"Total"; 580; 580; 580; 580; S; 1; 1
"18";"083";"              1"; 366; 366; 366; 366; S; 1; 1
"18";"083";"              2"; 214; 214; 214; 214; S; 1; 1
"18";"084";"Total"; 564; 564; 564; 564; S; 1; 1
"18";"084";"              1"; 341; 341; 341; 341; S; 1; 1
"18";"084";"              2"; 223; 223; 223; 223; S; 1; 1
"18";"085";"Total"; 509; 509; 509; 509; S; 1; 1
"18";"085";"              1"; 337; 337; 337; 337; S; 1; 1
"18";"085";"              2"; 172; 172; 172; 172; S; 1; 1
"18";"086";"Total"; 483; 483; 483; 483; S; 1; 1
"18";"086";"              1"; 350; 350; 350; 350; S; 1; 1
"18";"086";"              2"; 133; 133; 133; 133; S; 1; 1
"18";"087";"Total"; 472; 472; 472; 472; S; 1; 1
"18";"087";"              1"; 351; 351; 351; 351; S; 1; 1
"18";"087";"              2"; 121; 121; 121; 121; S; 1; 1
"18";"088";"Total"; 367; 367; 367; 367; S; 1; 1
"18";"088";"              1"; 305; 305; 305; 305; S; 1; 1
"18";"088";"              2"; 62; 62; 62; 62; S; 1; 1
"18";"089";"Total"; 378; 378; 378; 378; S; 1; 1
"18";"089";"              1"; 321; 321; 321; 321; S; 1; 1
"18";"089";"              2"; 57; 57; 57; 57; S; 1; 1
"18";"90-99";"Total"; 1823; 1823; 1823; 1823; M; 1; 1
"18";"90-99";"              1"; 1665; 1665; 1665; 1665; M; 1; 1
"18";"90-99";"              2"; 158; 158; 158; 158; M; 1; 1
"18";"090";"Total"; 322; 322; 322; 322; S; 1; 1
"18";"090";"              1"; 287; 287; 287; 287; S; 1; 1
"18";"090";"              2"; 35; 35; 35; 35; S; 1; 1
"18";"091";"Total"; 319; 319; 319; 319; S; 1; 1
"18";"091";"              1"; 268; 268; 268; 268; M; 1; 1
"18";"091";"              2"; 51; 51; 51; 51; M; 1; 1
"18";"092";"Total"; 259; 259; 259; 259; S; 1; 1
"18";"092";"              1"; 238; 238; 238; 238; S; 1; 1
"18";"092";"              2"; 21; 21; 21; 21; S; 1; 1
"18";"093";"Total"; 214; 214; 214; 214; S; 1; 1
"18";"093";"              1"; 203; 203; 203; 203; S; 1; 1
"18";"093";"              2"; 11; 11; 11; 11; S; 1; 1
"18";"094";"Total"; 188; 188; 188; 188; S; 1; 1
"18";"094";"              1"; 166; 166; 166; 166; S; 1; 1
"18";"094";"              2"; 22; 22; 22; 22; S; 1; 1
"18";"095";"Total"; 163; 163; 163; 163; S; 1; 1
"18";"095";"              1"; 155; 155; 155; 155; S; 1; 1
"18";"095";"              2"; 8; 8; 8; 8; S; 1; 1
"18";"096";"Total"; 123; 123; 123; 123; S; 1; 1
"18";"096";"              1"; 119; 119; 119; 119; S; 1; 1
"18";"096";"              2"; 4; 4; 4; 4; S; 1; 1
"18";"097";"Total"; 99; 99; 99; 99; S; 1; 1
"18";"097";"              1"; 96; 96; 96; 96; S; 1; 1
"18";"097";"              2"; 3; 3; 3; 3; S; 1; 1
"18";"098";"Total"; 79; 79; 79; 79; M; 1; 1
"18";"098";"              1"; 76; 76; 76; 76; M; 1; 1
"18";"098";"              2"; 3; 3; 3; 3; M; 1; 1
"18";"099";"Total"; 57; 57; 57; 57; S; 1; 1
"18";"099";"              1"; 57; 57; 57; 57; S; 1; 1
"18";"099";"              2"; 0; 0; 0; 0; E; 0; 1
"18";"100-";"Total"; 174; 174; 174; 174; M; 1; 1
"18";"100-";"              1"; 172; 172; 172; 172; M; 1; 1
"18";"100-";"              2"; 2; 2; 2; 2; U; 1; 1
"18";"100";"Total"; 46; 46; 46; 46; S; 1; 1
"18";"100";"              1"; 46; 46; 46; 46; S; 1; 1
"18";"100";"              2"; 0; 0; 0; 0; E; 0; 1
"18";"101";"Total"; 43; 43; 43; 43; S; 1; 1
"18";"101";"              1"; 43; 43; 43; 43; S; 1; 1
"18";"101";"              2"; 0; 0; 0; 0; E; 0; 1
"18";"102";"Total"; 25; 25; 25; 25; M; 1; 1
"18";"102";"              1"; 24; 24; 24; 24; M; 1; 1
"18";"102";"              2"; 1; 1; 1; 1; U; .9; 1
"18";"103";"Total"; 15; 15; 15; 15; M; 1; 1
"18";"103";"              1"; 14; 14; 14; 14; M; 1; 1
"18";"103";"              2"; 1; 1; 1; 1; U; .9; 1
"18";"104";"Total"; 11; 11; 11; 11; M; 1; 1
"18";"104";"              1"; 11; 11; 11; 11; M; 1; 1
"18";"104";"              2"; 0; 0; 0; 0; E; 0; 1
"18";"105";"Total"; 12; 12; 12; 12; S; 1; 1
"18";"105";"              1"; 12; 12; 12; 12; S; 1; 1
"18";"105";"              2"; 0; 0; 0; 0; E; 0; 1
"18";"106";"Total"; 10; 10; 10; 10; S; 1; 1
"18";"106";"              1"; 10; 10; 10; 10; S; 1; 1
"18";"106";"              2"; 0; 0; 0; 0; E; 0; 1
"18";"107";"Total"; 7; 7; 7; 7; M; 1; 1
"18";"107";"              1"; 7; 7; 7; 7; M; 1; 1
"18";"107";"              2"; 0; 0; 0; 0; E; 0; 1
"18";"108";"Total"; 4; 4; 4; 4; S; 1; 1
"18";"108";"              1"; 4; 4; 4; 4; S; 1; 1
"18";"108";"              2"; 0; 0; 0; 0; E; 0; 1
"18";"109";"Total"; 1; 1; 1; 1; U; .9; 1
"18";"109";"              1"; 1; 1; 1; 1; U; .9; 1
"18";"109";"              2"; 0; 0; 0; 0; E; 0; 1
"1880";"Total";"Total"; 132277; 132277; 132277; 132277; S; 1; 1
"1880";"Total";"              1"; 66021; 66021; 66021; 66021; S; 1; 1
"1880";"Total";"              2"; 66256; 66256; 66256; 66256; S; 1; 1
"1880";"0-9";"Total"; 15257; 15257; 15257; 15257; S; 1; 1
"1880";"0-9";"              1"; 3897; 3897; 3897; 3897; S; 1; 1
"1880";"0-9";"              2"; 11360; 11360; 11360; 11360; S; 1; 1
"1880";"000";"Total"; 793; 793; 793; 793; S; 1; 1
"1880";"000";"              1"; 58; 58; 58; 58; S; 1; 1
"1880";"000";"              2"; 735; 735; 735; 735; S; 1; 1
"1880";"001";"Total"; 1604; 1604; 1604; 1604; S; 1; 1
"1880";"001";"              1"; 149; 149; 149; 149; S; 1; 1
"1880";"001";"              2"; 1455; 1455; 1455; 1455; S; 1; 1
"1880";"002";"Total"; 1554; 1554; 1554; 1554; S; 1; 1
"1880";"002";"              1"; 224; 224; 224; 224; S; 1; 1
"1880";"002";"              2"; 1330; 1330; 1330; 1330; S; 1; 1
"1880";"003";"Total"; 1611; 1611; 1611; 1611; S; 1; 1
"1880";"003";"              1"; 274; 274; 274; 274; S; 1; 1
"1880";"003";"              2"; 1337; 1337; 1337; 1337; S; 1; 1
"1880";"004";"Total"; 1614; 1614; 1614; 1614; S; 1; 1
"1880";"004";"              1"; 407; 407; 407; 407; S; 1; 1
"1880";"004";"              2"; 1207; 1207; 1207; 1207; S; 1; 1
"1880";"005";"Total"; 1576; 1576; 1576; 1576; S; 1; 1
"1880";"005";"              1"; 433; 433; 433; 433; S; 1; 1
"1880";"005";"              2"; 1143; 1143; 1143; 1143; S; 1; 1
"1880";"006";"Total"; 1620; 1620; 1620; 1620; S; 1; 1
"1880";"006";"              1"; 463; 463; 463; 463; S; 1; 1
"1880";"006";"              2"; 1157; 1157; 1157; 1157; S; 1; 1
"1880";"007";"Total"; 1646; 1646; 1646; 1646; S; 1; 1
"1880";"007";"              1"; 546; 546; 546; 546; S; 1; 1
"1880";"007";"              2"; 1100; 1100; 1100; 1100; S; 1; 1
"1880";"008";"Total"; 1656; 1656; 1656; 1656; S; 1; 1
"1880";"008";"              1"; 663; 663; 663; 663; S; 1; 1
"1880";"008";"              2"; 993; 993; 993; 993; S; 1; 1
"1880";"009";"Total"; 1583; 1583; 1583; 1583; S; 1; 1
"1880";"009";"              1"; 680; 680; 680; 680; S; 1; 1
"1880";"009";"              2"; 903; 903; 903; 903; S; 1; 1
"1880";"10-19";"Total"; 17045; 17045; 17045; 17045; S; 1; 1
"1880";"10-19";"              1"; 7502; 7502; 7502; 7502; S; 1; 1
"1880";"10-19";"              2"; 9543; 9543; 9543; 9543; S; 1; 1
"1880";"010";"Total"; 1619; 1619; 1619; 1619; S; 1; 1
"1880";"010";"              1"; 747; 747; 747; 747; S; 1; 1
"1880";"010";"              2"; 872; 872; 872; 872; S; 1; 1
"1880";"011";"Total"; 1486; 1486; 1486; 1486; S; 1; 1
